IMDB_ID,AMPERE_TITLE,COUNTRY,PLATFORM,PLATFORM_TYPE,ORIGINAL_FLAG,ORIGINAL_PLATFORM,PARENT_DISTRIBUTOR,MONTH_YEAR
tt14577874,It's What's Inside,Ecuador,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt28664733,Lost in Starlight,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11426232,Totally Killer,Chile,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt27902121,Super/man: the Christopher Reeve Story,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt30895834,Giannis: The Marvelous Journey,Colombia,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt12648266,Accused,Ecuador,Netflix,svod,Tubi Original,Tubi,Independent / Other,2026-06-01
tt20112746,Sting,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt19759618,Golden Kamuy,Ecuador,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt10548174,28 Years Later,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt24973142,All India Rank,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt14855468,That Christmas,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt15326988,Ghosted,Ecuador,Apple TV,svod,Apple TV Original,Apple TV,Independent / Other,2026-06-01
tt0899043,The Amateur,Argentina,Disney+,svod,Not An Original,,Independent / Other,2026-06-01
tt13521006,Beau Is Afraid,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27936770,Bhakshak,Mexico,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt31828346,Little Siberia,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21087084,Happy Ending,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt13098590,Fear Below,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt20215234,Conclave,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32430579,Crime 101,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt26861992,Mea Culpa,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11724920,Dead Sea,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt21276878,You Are So Not Invited to My Bat Mitzvah,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt8080204,Hypnotic,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt32159989,After the Hunt,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt5112584,Lee,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt8080204,Hypnotic,Mexico,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28494829,Officer Black Belt,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt32129938,The Marked Woman,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt23735436,"Thank You, I'm Sorry",Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt40792117,The Crash,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt30320410,Sujo,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27714278,Medellin,Colombia,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt18260564,Killer Book Club,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt10160976,The Nun II,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28820189,Mad,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt31513578,Death Whisperer 2,Chile,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt36462227,Britain and the Blitz,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26319590,Revolver Rita,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt28448182,Mountain Queen: The Summits of Lhakpa Sherpa,Peru,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt14954534,Cassandro,Peru,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt21087084,Happy Ending,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27996020,Jolly Llb 3,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt8785038,Fixed,Chile,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt23334464,10 Days of a Good Man,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt9214772,Monkey Man,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt24176060,Queer,Argentina,MUBI,svod,Not An Original,,Independent / Other,2026-06-01
tt28686328,Man Suang,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt30446847,Jay Kelly,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt26545708,Aftermath,Brazil,Globoplay,svod,Not An Original,,Independent / Other,2026-06-01
tt9150192,A Working Man,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt22530172,Andragogy,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt32307524,Shark Whisperer,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt10171472,Goodrich,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt29794647,Gaga Chromatica Ball,Mexico,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28937890,Not Friends,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt13603966,Heart of Stone,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21308888,Paradise,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt34350086,Buy Now! The Shopping Conspiracy,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt16436848,Chhorii 2,Brazil,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt22050754,The Strangers: Chapter 1,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt24326062,Mamonas Assassinas - O Filme,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt4196566,The Deliverance,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt12844910,Pathaan,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32246771,Bring Her Back,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28073548,Love is in the Air,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26931594,Paul Mccartney: Man on the Run,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt18394190,Old Dads,Ecuador,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt19864802,Land of Bad,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt9362722,Spider-Man: Across the Spider-Verse,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt27477888,Test,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt13375076,The Pope's Exorcist,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt15163652,Thunivu,Colombia,Netflix,svod,Netflix Exclusive,Netflix,Independent / Other,2026-06-01
tt17489650,Ash,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt34682248,Vini Jr.,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt33366456,Corina,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt26671996,Locked,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32307524,Shark Whisperer,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26903085,Jatuh Cinta Seperti Di Film-film,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt15783520,On Fire,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt8051894,The Hill,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt17007120,The Beanie Bubble,Colombia,Apple TV,svod,Apple TV Original,Apple TV,Independent / Other,2026-06-01
tt4996328,Ordinary Angels,Mexico,Amazon Prime Video,svod,Not An Original,,Sony,2026-06-01
tt9362736,Die My Love,Colombia,MUBI,svod,Not An Original,,Independent / Other,2026-06-01
tt12001534,The Thursday Murder Club,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt36424914,Pets on a Train,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt33481094,The Menendez Brothers,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21211474,In Love and Deep Water,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt33039440,The Wrong Paris,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27116016,Die Hart,Brazil,Amazon Prime Video,svod,Amazon Exclusive,Amazon,Independent / Other,2026-06-01
tt15281402,Waltair Veerayya,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt39631179,Accused,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt13131610,Bhola Shankar,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt31945132,Retro,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt26319590,Revolver Rita,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt10559102,Supercell,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt26626445,Adios Amigo,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt8510508,Elizabeth Taylor: the Lost Tapes,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt16442822,"Love to Love You, Donna Summer",Argentina,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt35295730,A Business Proposal,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt32606470,Humint,Peru,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt32558992,Heart Eyes,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt27425164,War 2,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt27826850,Single Salma,Chile,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt26584495,Companion,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt27729779,The Platform 2,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21991654,Sympathy for the Devil,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32308617,Savi,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt24870072,Locked in,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21692408,Kung Fu Panda 4,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27458968,Blondi,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt35295747,Elway,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt17526714,The Substance,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt21227864,You're Cordially Invited,Ecuador,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt30876483,Exterritorial,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt35630700,Our Times,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt29603959,Novocaine,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt15895490,Black Lotus,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt36926733,Thalaivar Thambi Thalaimaiyil,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt30840798,The Phoenician Scheme,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt14124080,The Great Escaper,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt26903085,Jatuh Cinta Seperti Di Film-film,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt23334464,10 Days of a Good Man,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt36639986,I Am Frankelda,Chile,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt7574556,Dead of Winter,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt17007120,The Beanie Bubble,Peru,Apple TV,svod,Apple TV Original,Apple TV,Independent / Other,2026-06-01
tt21962086,The Bridge Curse: Ritual,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt39792948,Louis Theroux: Inside the Manosphere,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt28671344,The Strangers: Chapter 2,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32550101,Straw,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14160834,Rustin,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26533869,The Jester,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt28554013,Naga,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt39049795,Evil Influencer: The Jodi Hildebrandt Story,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14770620,One True Loves,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt30446847,Jay Kelly,Peru,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt20204996,La Venganza Del Justiciero,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt13073252,O Sequestro do Voo 375,Argentina,Disney+,svod,Not An Original,,Independent / Other,2026-06-01
tt9688874,Tiger Nageswara Rao,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt23137390,Immaculate,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27604215,In Your Dreams,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt32944883,Don't Let's Go to the Dogs Tonight,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt8785038,Fixed,Peru,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt32138523,Avicii - I'm Tim,Chile,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt16491414,The Naughty Nine,Chile,Disney+,svod,Not An Original,,Independent / Other,2026-06-01
tt39744394,The Red Line,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt33474172,A Widow's Game,Mexico,Tubi,avod,Netflix Original,Netflix,Netflix,2026-06-01
tt28937890,Not Friends,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt22352848,Jung_e,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt20258920,Tin Soldier,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt30176955,Vadh 2,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt30017619,The Bad Guys 2,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt37458112,Kara,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt3359350,Road House,Colombia,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt14770620,One True Loves,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt9688874,Tiger Nageswara Rao,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt20048582,Canary Black,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt19858164,Little Bone Lodge,Argentina,HBO Max,svod,HBO Max Exclusive,HBO Max,Independent / Other,2026-06-01
tt13964390,Sous la Seine,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt22037984,Silver and the Book of Dreams,Mexico,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt19316408,Stranger in the Woods,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt27548083,Poisoned: The Dirty Truth About Your Food,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31314296,The Woman in the Yard,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt14123284,Havoc,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31868785,An American Bombing: the Road to April 19th,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt15679400,Knock at the Cabin,Mexico,Claro Video,svod,Not An Original,,NBCUniversal,2026-06-01
tt33058713,Jailbreak: Love on the Run,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt16301164,This Time Next Year,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt30215084,This Is Me... Now,Argentina,Amazon Prime Video,svod,Amazon Exclusive,Amazon,Independent / Other,2026-06-01
tt36856306,Trainwreck: Mayor of Mayhem,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt21308718,Ashes,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27795377,Kadhalikka Neramillai,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt13964560,The Astronaut,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt3083016,Beverly Hills Cop: Axel F,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14850054,Greenland 2: Migration,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt1609486,Harold and the Purple Crayon,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt18560202,"Mussum, O Filmis",Brazil,Globoplay,svod,Not An Original,,Independent / Other,2026-06-01
tt31868189,Happy Gilmore 2,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27028399,Murder Mubarak,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt30645201,Honey Don't!,Mexico,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt14364480,Knives Out 3,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt20242416,Maamannan,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt35495052,The Family Mcmullen,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt20221690,Woody Woodpecker Goes to Camp,Colombia,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt11732164,Pathu Thala,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt15314262,The Beekeeper,Mexico,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt38693888,Youth,Chile,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt14833464,Players,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27612422,Fanfic,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt8785038,Fixed,Colombia,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt37670615,The Truth About Jussie Smollett?,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt1660648,Ricky Stanicky,Colombia,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
